"city","date","day.of.week","time","time.hour","lat","lng","subject.age","subject.race","subject.sex","violation","outcome","vehicle.make","vehicle.colour","vehicle.year"
"sa","2016-07-08","Friday","10:55:00",10.9166666666667,29.4689716,-98.4605343,69,"hispanic","female","SPEEDING-POSTED LIMIT","citation","honda","other",2012
"sa","2013-11-20","Wednesday","08:47:00",8.78333333333333,29.4639588,-98.6440186,39,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","other",2000
"sa","2020-06-03","Wednesday","19:20:00",19.3333333333333,29.556852882,-98.596034172,47,"hispanic","male","DISREGARD STOP SIGN|OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","chevrolet","gray",2002
"sa","2018-06-27","Wednesday","15:48:00",15.8,29.3981506,-98.649908,17,"hispanic","male","SPEEDING-POSTED LIMIT|OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","other","other",2008
"sa","2018-05-11","Friday","11:15:00",11.25,29.5077263,-98.5428296,31,"hispanic","male","SPEEDING-POSTED LIMIT","citation","toyota","silver",2008
"sa","2019-11-22","Friday","13:05:00",13.0833333333333,29.3305063,-98.6192982,18,"hispanic","male","SPEEDING-POSTED LIMIT|OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","chevrolet","gray",2016
"sa","2016-12-12","Monday","09:15:00",9.25,29.3823745,-98.5122472,26,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","other",2010
"sa","2016-08-25","Thursday","07:36:00",7.6,29.3681068,-98.5329027,61,"black","male","SPEEDING IN SCHOOL ZONE","citation","other","black",2001
"sa","2012-02-22","Wednesday","13:10:00",13.1666666666667,29.6272133,-98.5187539,58,"white","female","SPEEDING-POSTED LIMIT","citation","chevrolet","silver",2011
"sa","2018-03-08","Thursday","13:03:00",13.05,29.4335763,-98.4055642,36,"black","female","USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","toyota","white",2000
"sa","2016-06-25","Saturday","11:14:00",11.2333333333333,29.62358,-98.4615753,42,"black","male","SPEEDING-POSTED LIMIT","citation","other","black",2003
"sa","2012-01-17","Tuesday","16:33:00",16.55,29.4649104,-98.2921309,26,"white","female","SPEEDING-POSTED LIMIT","citation","other","white",2007
"sa","2016-08-17","Wednesday","18:20:00",18.3333333333333,29.4447142,-98.5249751,20,"white","female","DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY|OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","other","gray",2004
"sa","2018-05-08","Tuesday","23:30:00",23.5,29.2960783,-98.5491669,49,"hispanic","female","IMPROPER RIGHT TURN AT INTERSECTION|DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","chevrolet","white",2004
"sa","2019-06-28","Friday","08:26:00",8.43333333333333,29.6230208,-98.5160755,31,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","white",2018
"sa","2014-05-21","Wednesday","11:01:00",11.0166666666667,29.508333,-98.1662711,31,"other","male","IMPROPER USE OR FAILURE TO USE SAFETY BELT BY PERSON 15 YEARS OLD OR OLDER","citation","honda","silver",2001
"sa","2015-07-28","Tuesday","18:00:00",18,29.5069068,-98.4304993,21,"white","female","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE|DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","other","black",2002
"sa","2019-01-17","Thursday","12:48:00",12.8,29.4664596,-98.5191065,48,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","white",2017
"sa","2018-08-08","Wednesday","14:50:00",14.8333333333333,29.379202198,-98.450411564,25,"hispanic","female","UNSAFE SPEED|FAILURE TO DISPLAY VALID REGISTRATION INSIGNIA (STICKER)|DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","ford","gray",2002
"sa","2016-05-20","Friday","12:46:00",12.7666666666667,29.4603577,-98.5216268,26,"hispanic","male","IMPROPER USE OR FAILURE TO USE SAFETY BELT BY PERSON 15 YEARS OLD OR OLDER","citation","other","other",2004
"sa","2015-05-06","Wednesday","15:35:00",15.5833333333333,29.3410676,-98.5561475,35,"hispanic","male","DRIVING WHILE LICENSE INVALID","citation","chevrolet","other",2000
"sa","2016-01-03","Sunday","17:39:00",17.65,29.6088917,-98.6024168,32,"hispanic","male","SPEEDING-POSTED LIMIT","citation","chevrolet","other",2001
"sa","2017-12-01","Friday","18:24:00",18.4,29.362938,-98.4447572,34,"hispanic","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE|DISREGARD RED LIGHT|DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","other","silver",2007
"sa","2012-11-19","Monday","14:08:00",14.1333333333333,29.4699621,-98.5309972,72,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","other",2008
"sa","2015-05-26","Tuesday","11:37:00",11.6166666666667,29.528474,-98.561213,41,"hispanic","female","IMPROPER USE OR FAILURE TO USE SAFETY BELT BY PERSON 15 YEARS OLD OR OLDER","citation","chevrolet","black",2012
"sa","2013-11-02","Saturday","09:45:00",9.75,29.6648696,-98.1680624,26,"white","male","SPEEDING-POSTED LIMIT","citation","chevrolet","silver",2010
"sa","2012-12-06","Thursday","11:32:00",11.5333333333333,29.413354,-98.4322416,52,"hispanic","female","SAFETY SEAT SYSTEM - 7 YEARS AND UNDER","citation","other","silver",2004
"sa","2015-04-28","Tuesday","11:35:00",11.5833333333333,29.3582881,-98.5644199,44,"hispanic","male","USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","other","black",2011
"sa","2014-08-27","Wednesday","15:46:00",15.7666666666667,29.424035,-98.4055592,56,"white","female","SPEEDING IN SCHOOL ZONE","citation","chevrolet","white",2012
"sa","2012-06-10","Sunday","12:43:00",12.7166666666667,29.4241219,-98.4936282,50,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","other",2001
"sa","2017-06-10","Saturday","10:39:00",10.65,29.5724202,-98.6054611,26,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","other",2007
"sa","2012-03-07","Wednesday","03:20:00",3.33333333333333,29.5050817,-98.3987269,25,"white","female","SPEEDING-POSTED LIMIT","citation","other","silver",2003
"sa","2012-02-15","Wednesday","18:07:00",18.1166666666667,29.362938,-98.4447572,55,"white","male","IMPROPER LANE CHANGE -SIGNAL|SPEEDING-POSTED LIMIT|UNSAFE SPEED","citation","other","other",2004
"sa","2016-06-16","Thursday","12:14:00",12.2333333333333,29.3528029,-98.5290482,27,"white","male","SPEEDING - CONSTRUCTION ZONE","citation","ford","other",2014
"sa","2017-05-16","Tuesday","13:45:00",13.75,29.5046465,-98.6615303,29,"black","male","DISREGARD STOP SIGN","citation","other","white",2011
"sa","2017-01-04","Wednesday","14:14:00",14.2333333333333,29.463405,-98.6926415,21,"hispanic","male","SPEEDING-POSTED LIMIT|IMPROPER LANE CHANGE","citation","ford","white",2001
"sa","2014-05-03","Saturday","00:25:00",0.416666666666667,29.5154634,-98.4238452,28,"asian/pacific islander","male","SPEEDING-POSTED LIMIT|UNSAFE SPEED","citation","other","other",2004
"sa","2015-09-11","Friday","09:19:00",9.31666666666667,29.520108,-98.4920612,24,"black","female","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE|DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","other","black",2007
"sa","2015-08-06","Thursday","11:43:00",11.7166666666667,29.3823745,-98.5122472,32,"hispanic","male","SPEEDING-POSTED LIMIT|IMPROPER LANE CHANGE -SIGNAL|FOLLOWING TOO CLOSELY","citation","other","white",2004
"sa","2019-06-27","Thursday","09:30:00",9.5,29.4664674,-98.520855,51,"hispanic","male","SPEEDING-POSTED LIMIT","citation","ford","white",2011
"sa","2019-02-26","Tuesday","13:07:00",13.1166666666667,29.5180189,-98.4109449,46,"black","female","OPERATING A MOTOR VEHICLE WITHOUT CORRECTIVE LENSES","citation","other","black",2013
"sa","2015-07-10","Friday","15:20:00",15.3333333333333,29.5665649,-98.4284459,35,"hispanic","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE|DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY|DISREGARD RED LIGHT","citation","chevrolet","other",1999
"sa","2015-10-29","Thursday","17:26:00",17.4333333333333,29.41021,-98.650799,43,"hispanic","female","DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY|SPEEDING-POSTED LIMIT","citation","toyota","black",2003
"sa","2015-06-04","Thursday","09:21:00",9.35,29.41021,-98.650799,46,"white","female","SPEEDING-POSTED LIMIT","citation","other","silver",2010
"sa","2014-11-16","Sunday","20:31:00",20.5166666666667,29.5934122,-98.2903213,22,"black","female","SPEEDING-POSTED LIMIT","citation","other","gray",2014
"sa","2017-05-24","Wednesday","12:50:00",12.8333333333333,29.6088917,-98.6024168,47,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","gray",2012
"sa","2012-01-16","Monday","08:20:00",8.33333333333333,29.4755136,-98.6574928,40,"white","male","SPEEDING-POSTED LIMIT","citation","toyota","gray",2006
"sa","2019-11-03","Sunday","08:50:00",8.83333333333333,29.5571249,-98.6149714,30,"white","female","UNAUTHORIZED USE OF DEALER'S TEMPORARY LICENSE PLATES|SPEEDING-POSTED LIMIT|FAILURE TO DISPLAY VALID REGISTRATION INSIGNIA (STICKER)","citation","chevrolet","black",2012
"sa","2019-11-03","Sunday","08:20:00",8.33333333333333,29.5571249,-98.6149714,25,"hispanic","female","DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY|SPEEDING-POSTED LIMIT","citation","other","black",2013
"sa","2012-10-05","Friday","10:15:00",10.25,29.520108,-98.4920612,33,"hispanic","female","SPEEDING-POSTED LIMIT|OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","toyota","silver",2013
"sa","2016-01-25","Monday","11:13:00",11.2166666666667,29.495615,-98.427468,34,"white","male","SPEEDING-POSTED LIMIT|DRIVER'S LICENSE RESTRICTION VIOLATION","citation","ford","other",2005
"sa","2018-08-21","Tuesday","07:56:00",7.93333333333333,29.4282387,-98.5694447,27,"white","female","SAFETY SEAT SYSTEM - 7 YEARS AND UNDER","citation","chevrolet","other",2001
"sa","2020-01-05","Sunday","18:35:00",18.5833333333333,29.5172365,-98.5632515,38,"hispanic","female","DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","other","white",2016
"sa","2017-05-03","Wednesday","15:06:00",15.1,29.3815682,-98.6348744,38,"hispanic","female","FAILURE TO DISPLAY VALID REGISTRATION INSIGNIA (STICKER)","citation","chevrolet","silver",2007
"sa","2013-11-07","Thursday","18:18:00",18.3,29.4917879,-98.5562821,42,"white","male","SPEEDING-POSTED LIMIT","citation","chevrolet","white",1998
"sa","2018-02-16","Friday","12:26:00",12.4333333333333,29.4950581,-98.4001482,58,"hispanic","male","DISREGARD RED LIGHT","citation","ford","other",2001
"sa","2013-03-21","Thursday","23:24:00",23.4,29.465526,-98.4772602,47,"other","male","DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY|FAILURE TO DISPLAY VALID LICENSE PLATE","citation","other","white",2008
"sa","2019-03-07","Thursday","14:34:00",14.5666666666667,29.3888958,-98.473483,25,"hispanic","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE|SPEEDING IN SCHOOL ZONE","citation","chevrolet","other",2002
"sa","2018-02-12","Monday","17:28:00",17.4666666666667,29.4398959,-98.5047759,24,"white","male","DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY|USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","ford","other",2000
"sa","2014-09-08","Monday","12:41:00",12.6833333333333,29.3954987,-98.5159411,22,"black","female","SPEEDING-POSTED LIMIT","citation","chevrolet","white",2006
"sa","2017-12-20","Wednesday","10:48:00",10.8,29.3566887,-98.511078,23,"hispanic","male","USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","other","other",2014
"sa","2018-11-17","Saturday","21:30:00",21.5,29.3342723,-98.630504,18,"white","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","ford","other",2007
"sa","2020-02-20","Thursday","08:58:00",8.96666666666667,29.543586,-98.6272045,46,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","other",2011
"sa","2018-03-27","Tuesday","12:44:00",12.7333333333333,29.3557981,-98.526066,46,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","black",2014
"sa","2013-06-06","Thursday","11:19:00",11.3166666666667,29.5650883,-98.5917656,62,"white","male","NO VALID CERTIFICATE OF INSPECTION|SPEEDING-POSTED LIMIT","citation","toyota","other",2011
"sa","2019-09-03","Tuesday","09:36:00",9.6,29.5650883,-98.5917656,24,"white","male","SPEEDING-POSTED LIMIT","citation","toyota","other",2016
"sa","2015-08-17","Monday","15:43:00",15.7166666666667,29.3461796,-98.5438627,41,"black","female","PASSING AUTHORIZED EMERGENCY VEHICLE","citation","other","other",2007
"sa","2018-05-10","Thursday","15:36:00",15.6,29.4263988,-98.4562534,33,"hispanic","female","FAILURE TO DISPLAY VALID LICENSE PLATE|DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","other","white",2010
"sa","2012-11-12","Monday","16:36:00",16.6,29.5650883,-98.5917656,47,"black","male","SPEEDING-POSTED LIMIT","citation","other","other",2006
"sa","2013-04-07","Sunday","16:00:00",16,29.6034801,-98.6048035,20,"hispanic","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE|DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","chevrolet","white",2005
"sa","2019-08-26","Monday","01:15:00",1.25,29.3747664,-98.4103355,50,"hispanic","male","DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY|OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","other","other",2007
"sa","2015-06-04","Thursday","08:20:00",8.33333333333333,29.3680665,-98.5108538,20,"hispanic","male","SPEEDING-POSTED LIMIT","citation","toyota","other",2011
"sa","2018-01-25","Thursday","11:45:00",11.75,29.3776782,-98.513978,53,"white","female","USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","ford","silver",2008
"sa","2016-10-31","Monday","05:36:00",5.6,29.4525212,-98.594007,36,"hispanic","male","FAIL TO STOP AT RED LIGHT BEFORE RIGHT TURN|FAILURE TO DISPLAY VALID REGISTRATION INSIGNIA (STICKER)","citation","ford","other",1998
"sa","2013-12-30","Monday","19:09:00",19.15,29.5631632,-98.4870981,39,"white","male","DISREGARD STOP SIGN|IMPROPER RIGHT TURN AT INTERSECTION","citation","other","silver",2008
"sa","2013-11-16","Saturday","18:41:00",18.6833333333333,29.4999926,-98.3850966,36,"hispanic","female","FAILURE TO DISPLAY VALID REGISTRATION INSIGNIA (STICKER)","citation","chevrolet","other",1994
"sa","2019-04-16","Tuesday","17:00:00",17,29.5156724,-98.5936556,39,"hispanic","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","other","other",2014
"sa","2016-05-18","Wednesday","15:59:00",15.9833333333333,29.4838475,-98.5338877,38,"hispanic","male","STOPPING  STANDING OR PARKING IN PROHIBITED PLACES","citation","other","other",2010
"sa","2017-07-01","Saturday","11:23:00",11.3833333333333,29.5650883,-98.5917656,21,"black","male","SPEEDING-POSTED LIMIT","citation","other","other",2015
"sa","2016-04-14","Thursday","08:35:00",8.58333333333333,29.431047,-98.4625682,27,"hispanic","male","DRIVING WHILE LICENSE INVALID|IMPROPER USE OR FAILURE TO USE SAFETY BELT BY PERSON 15 YEARS OLD OR OLDER","citation","ford","other",1998
"sa","2017-07-08","Saturday","12:19:00",12.3166666666667,29.5650883,-98.5917656,40,"white","male","IMPROPER USE OR FAILURE TO USE SAFETY BELT BY PERSON 15 YEARS OLD OR OLDER","citation","toyota","white",2017
"sa","2017-08-17","Thursday","07:48:00",7.8,29.453986,-98.5506594,27,"hispanic","female","SPEEDING IN SCHOOL ZONE","citation","chevrolet","other",2010
"sa","2016-09-02","Friday","15:19:00",15.3166666666667,29.5201085,-98.4913626,29,"white","male","FAILURE TO DISPLAY VALID REGISTRATION INSIGNIA (STICKER)|SPEEDING-POSTED LIMIT","citation","other","other",2001
"sa","2018-08-19","Sunday","11:00:00",11,29.5190912,-98.4868987,41,"hispanic","female","SPEEDING-POSTED LIMIT","citation","ford","silver",2015
"sa","2015-06-07","Sunday","22:37:00",22.6166666666667,29.5578933,-98.3970505,32,"black","female","FOLLOWING TOO CLOSELY|IMPROPER LANE CHANGE -SIGNAL|SPEEDING-POSTED LIMIT","citation","other","other",2015
"sa","2017-08-14","Monday","15:22:00",15.3666666666667,29.325253,-98.5986576,34,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","white",2015
"sa","2016-01-07","Thursday","15:05:00",15.0833333333333,29.3980905,-98.5137727,39,"hispanic","female","USE OF HAND-HELD MOBILE COMMUNICATION DEVICE|SPEEDING IN SCHOOL ZONE","citation","ford","other",2002
"sa","2015-01-07","Wednesday","11:11:00",11.1833333333333,29.5650883,-98.5917656,52,"hispanic","female","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","other","other",2012
"sa","2013-10-08","Tuesday","20:20:00",20.3333333333333,29.4973473,-98.479906,32,"hispanic","female","SPEEDING-POSTED LIMIT","citation","ford","other",2007
"sa","2018-08-18","Saturday","16:21:00",16.35,29.450037,-98.4058801,32,"white","male","IMPROPER LANE CHANGE -SIGNAL|USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","other","white",2014
"sa","2018-04-03","Tuesday","13:40:00",13.6666666666667,29.4607,-98.4103,46,"black","male","RESTRICTED ACCESS ENTERING/EXITING CONTROLLED ACCESS ROADWAY","citation","other","black",2016
"sa","2014-12-10","Wednesday","15:25:00",15.4166666666667,29.5848319,-98.4505293,51,"white","male","SPEEDING IN SCHOOL ZONE","citation","other","black",2004
"sa","2012-06-25","Monday","18:54:00",18.9,29.3528029,-98.5290482,38,"black","female","SPEEDING-POSTED LIMIT","citation","other","black",1997
"sa","2016-11-29","Tuesday","07:29:00",7.48333333333333,29.3577983,-98.5542542,23,"hispanic","female","SPEEDING IN SCHOOL ZONE","citation","other","black",2017
"sa","2012-11-16","Friday","14:24:00",14.4,29.370574,-98.5340334,49,"hispanic","female","SPEEDING IN SCHOOL ZONE|UNSAFE SPEED|USE OF A WIRELESS COMMUNICATION DEVICE IN A SCHOOL CROSSING ZONE/SCHOOL PROPERTY","citation","other","silver",2010
"sa","2016-02-19","Friday","18:30:00",18.5,29.3926926,-98.6613613,22,"white","female","USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","other","silver",2009
"sa","2017-03-30","Thursday","07:03:00",7.05,29.6088917,-98.6024168,41,"hispanic","female","SPEEDING-POSTED LIMIT","citation","chevrolet","black",2015
"sa","2012-09-03","Monday","19:46:00",19.7666666666667,29.601436,-98.363804,21,"black","male","SPEEDING-POSTED LIMIT","citation","other","gray",2011
"sa","2012-12-30","Sunday","11:22:00",11.3666666666667,29.3963952,-98.5320556,24,"white","female","DISREGARD STOP SIGN","citation","other","silver",2012
"sa","2019-01-17","Thursday","18:05:00",18.0833333333333,29.3589189,-98.5240071,24,"black","female","SPEEDING-POSTED LIMIT","citation","other","other",2015
"sa","2012-06-08","Friday","20:52:00",20.8666666666667,29.3954602,-98.5425233,35,"white","female","DISREGARD RED LIGHT|DRIVING WHILE LICENSE INVALID","citation","other","other",1996
"sa","2020-01-02","Thursday","11:32:00",11.5333333333333,29.5432405,-98.5506647,28,"white","male","SPEEDING-POSTED LIMIT","citation","other","black",2016
"sa","2015-07-08","Wednesday","20:45:00",20.75,29.3916285,-98.4870276,33,"white","male","FAIL TO YIELD AT TRAFFIC SIGNAL DEVICE (9-71A)|DRIVING WHILE LICENSE INVALID","citation","other","other",2011
"sa","2018-01-07","Sunday","09:50:00",9.83333333333333,29.4917879,-98.5562821,32,"black","female","SPEEDING-POSTED LIMIT","citation","chevrolet","other",2008
"sa","2015-05-27","Wednesday","14:06:00",14.1,29.427077,-98.5270615,32,"hispanic","male","IMPROPER USE OR FAILURE TO USE SAFETY BELT BY PERSON 15 YEARS OLD OR OLDER","citation","toyota","gray",2002
"sa","2013-04-01","Monday","19:17:00",19.2833333333333,29.3594804,-98.5473782,19,"black","male","DISREGARD STOP SIGN","citation","other","silver",2005
"sa","2018-07-16","Monday","10:15:00",10.25,29.3582881,-98.5644199,27,"white","female","FAIL TO STOP AT RED LIGHT BEFORE RIGHT TURN","citation","other","gray",2018
"sa","2016-03-08","Tuesday","17:59:00",17.9833333333333,29.490733,-98.5520651,45,"white","female","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","toyota","gray",2007
"sa","2012-08-25","Saturday","00:09:00",0.15,29.4131946,-98.4299715,18,"black","female","HEADLAMPS REQUIRED|OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE|FAILURE TO DISPLAY VALID LICENSE PLATE","citation","other","silver",2000
"sa","2013-01-28","Monday","00:11:00",0.183333333333333,29.5206076,-98.5384441,61,"white","male","DISREGARD STOP SIGN","citation","toyota","black",2012
"sa","2014-01-10","Friday","07:51:00",7.85,29.3805502,-98.533791,71,"hispanic","male","SPEEDING IN SCHOOL ZONE","citation","other","white",2000
"sa","2012-01-05","Thursday","15:32:00",15.5333333333333,29.5112031,-98.4914293,65,"hispanic","male","SPEEDING IN SCHOOL ZONE","citation","other","white",2012
"sa","2013-06-29","Saturday","06:57:00",6.95,29.4040082,-98.6253236,30,"hispanic","female","IMPROPER LANE CHANGE|SPEEDING-POSTED LIMIT","citation","other","gray",2008
"sa","2018-05-23","Wednesday","08:29:00",8.48333333333333,29.5675904,-98.5799712,17,"hispanic","male","SPEEDING IN SCHOOL ZONE","citation","other","white",2010
"sa","2014-04-17","Thursday","11:44:00",11.7333333333333,29.362938,-98.4447572,25,"white","female","SPEEDING-POSTED LIMIT","citation","toyota","white",2007
"sa","2013-07-30","Tuesday","09:45:00",9.75,29.520108,-98.4920612,60,"hispanic","male","USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","chevrolet","black",1994
"sa","2016-03-07","Monday","12:45:00",12.75,29.5033765,-98.3679151,25,"black","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","other","other",2001
"sa","2017-01-18","Wednesday","14:53:00",14.8833333333333,29.4007383,-98.4734703,16,"hispanic","male","SPEEDING IN SCHOOL ZONE|OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE|DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","ford","silver",2005
"sa","2019-11-22","Friday","12:16:00",12.2666666666667,29.35776,-98.524687,23,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","silver",2018
"sa","2013-03-05","Tuesday","12:24:00",12.4,29.5798607,-98.6417717,31,"white","female","SPEEDING-POSTED LIMIT","citation","honda","black",2003
"sa","2017-08-04","Friday","14:52:00",14.8666666666667,29.4660714,-98.5082164,19,"black","female","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","toyota","other",2012
"sa","2015-01-29","Thursday","20:07:00",20.1166666666667,29.3746764,-98.4270165,62,"hispanic","male","SPEEDING-POSTED LIMIT","citation","ford","other",2011
"sa","2017-07-28","Friday","13:26:00",13.4333333333333,29.41021,-98.650799,25,"hispanic","male","SPEEDING-POSTED LIMIT","citation","toyota","white",2000
"sa","2016-06-14","Tuesday","11:30:00",11.5,29.5316137,-98.4952853,36,"hispanic","female","USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","other","gray",2013
"sa","2017-10-31","Tuesday","07:09:00",7.15,29.5653217,-98.3631024,30,"white","female","SPEEDING-POSTED LIMIT","citation","other","black",2013
"sa","2019-06-04","Tuesday","08:33:00",8.55,29.370574,-98.5340334,47,"hispanic","female","FAILURE TO DISPLAY VALID REGISTRATION INSIGNIA (STICKER)","citation","other","other",2003
"sa","2012-07-05","Thursday","12:56:00",12.9333333333333,29.413354,-98.4322416,27,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","black",2011
"sa","2020-02-27","Thursday","11:10:00",11.1666666666667,29.5934122,-98.2903213,27,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","white",2018
"sa","2013-12-10","Tuesday","15:43:00",15.7166666666667,29.4311324,-98.4937889,38,"white","male","SPEEDING IN SCHOOL ZONE","citation","other","gray",2007
"sa","2014-02-01","Saturday","00:31:00",0.516666666666667,29.3680665,-98.5108538,54,"black","male","SPEEDING-POSTED LIMIT","citation","other","silver",2002
"sa","2015-08-11","Tuesday","19:38:00",19.6333333333333,29.4197912,-98.5889149,44,"black","male","SPEEDING-POSTED LIMIT","citation","chevrolet","silver",2006
"sa","2019-03-21","Thursday","12:00:00",12,29.4877564,-98.584122,39,"hispanic","male","SPEEDING-POSTED LIMIT|UNSAFE SPEED","citation","other","white",2019
"sa","2012-09-21","Friday","02:08:00",2.13333333333333,29.4488157,-98.562959,21,"white","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE|DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","other","other",1997
"sa","2018-01-18","Thursday","05:52:00",5.86666666666667,29.4742113,-98.6963234,42,"hispanic","male","SPEEDING-POSTED LIMIT","citation","chevrolet","other",2006
"sa","2015-11-01","Sunday","17:21:00",17.35,29.4565929,-98.4124883,47,"white","female","DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY|USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","other","gray",2010
"sa","2019-07-26","Friday","09:09:00",9.15,29.4353528,-98.6188295,26,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","black",2014
"sa","2016-10-02","Sunday","13:54:00",13.9,29.4430004,-98.3662306,37,"black","male","SPEEDING-POSTED LIMIT","citation","other","other",2004
"sa","2016-08-21","Sunday","16:00:00",16,29.3592064,-98.6345851,40,"white","female","DRIVING WHILE LICENSE INVALID","citation","other","white",2002
"sa","2017-05-16","Tuesday","02:47:00",2.78333333333333,29.6088917,-98.6024168,29,"white","male","SPEEDING-POSTED LIMIT","citation","other","white",2015
"sa","2013-05-01","Wednesday","15:11:00",15.1833333333333,29.591314,-98.4675909,40,"white","male","SPEEDING IN SCHOOL ZONE","citation","other","white",2013
"sa","2016-07-26","Tuesday","13:25:00",13.4166666666667,29.4241219,-98.4936282,29,"hispanic","female","DRIVING WHILE LICENSE INVALID|DEFECTIVE EXHAUST-EXCESSIVE SMOKE","citation","other","other",2010
"sa","2017-06-20","Tuesday","07:01:00",7.01666666666667,29.522276,-98.4460132,39,"hispanic","female","SPEEDING-POSTED LIMIT|FAILURE TO CONTROL SPEED","citation","other","silver",2014
"sa","2013-01-24","Thursday","07:47:00",7.78333333333333,29.4132688,-98.4583032,21,"white","female","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE|SPEEDING IN SCHOOL ZONE","citation","other","black",2009
"sa","2019-09-19","Thursday","08:25:00",8.41666666666667,29.4563421,-98.4805653,38,"white","male","SPEEDING IN SCHOOL ZONE","citation","other","white",2017
"sa","2015-08-18","Tuesday","19:50:00",19.8333333333333,29.4971503,-98.4917139,41,"hispanic","female","SPEEDING-POSTED LIMIT","citation","toyota","other",2014
"sa","2016-05-03","Tuesday","18:27:00",18.45,29.450037,-98.4058801,34,"hispanic","male","SPEEDING-POSTED LIMIT|IMPROPER LANE CHANGE -SIGNAL","citation","ford","white",2014
"sa","2015-10-10","Saturday","09:10:00",9.16666666666667,29.4565632,-98.6266721,68,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","other",2013
